Date,column_1,column_2,column_3,column_4
2023-07-02,89.29107501938887,195.93909227914014,307.48151051132265,415.7327135757749
2023-07-03,104.82472415243186,207.42291746742617,347.3235983929042,407.68196465960125
2023-07-04,97.7653721467415,187.9202962656836,297.14113402839143,387.6353414318999
2023-07-05,107.14000494092092,201.731795749458,308.3706457731102,405.3416361912913
2023-07-06,104.73237624573545,196.88645529215842,318.2368952914962,393.90120654477823
2023-07-07,99.27171087343127,223.35564123319614,305.59827369469076,428.3243470675436
2023-07-08,91.53206281931595,205.08841686602426,286.60699156348414,438.26809267178334
2023-07-09,84.85152775314135,206.75205324150403,305.8226997869492,368.56042157968204
2023-07-10,95.53485047932979,191.76246067755065,332.20895249579314,346.7506818576889
2023-07-11,108.56398794323472,190.24787551855013,269.2045410176682,326.5517850758681
2023-07-12,102.14093744130204,191.3488362436076,303.98909022440625,420.31965307650177
2023-07-13,87.54261221288012,207.88904284756595,278.9963755518248,355.86533575304503
2023-07-14,101.73180925851182,191.58031038359474,335.8513988677453,313.8843762819007
2023-07-15,103.85317379728836,205.79549713792827,254.30439285648677,415.5431441812386
2023-07-16,91.16142563798867,241.50801597290877,283.2323445818524,499.7199806973116
2023-07-17,101.53725105945527,217.42249406863385,311.31635625193564,399.75716353840426
2023-07-18,100.58208718446,193.47952935664318,346.9657208770302,433.5396309780657
2023-07-19,88.57029702169378,224.0242784432789,298.02749216781035,403.2731743419026
2023-07-20,103.57787360348283,191.83849253956896,283.344014199204,396.0444138723543
2023-07-21,105.60784526368235,159.2375092964429,356.4347120832177,436.7630593195107
2023-07-22,110.83051243175277,179.8382737816519,256.55958298751267,388.38901823245396
2023-07-23,110.53802052034904,162.5841615794829,234.03582130139753,410.6956925628761
2023-07-24,86.22330632042909,192.96973031917383,313.20043350159995,412.86791224784054
2023-07-25,90.62174960084877,200.36836758379104,284.9383732694217,373.27638185427804
2023-07-26,105.1503526720866,233.52874624550566,269.3630154860786,439.6816939814609
2023-07-27,105.1378595091221,206.53854747528325,321.2506934189806,393.0016097321837
2023-07-28,105.15047686306048,195.6179894238227,307.31402141313595,369.7701936202862
2023-07-29,138.52731490654722,216.5881116236698,283.07764107789814,421.46039374281617
2023-07-30,105.70890510693167,155.7772938198423,261.59086803987316,364.0612807283585
2023-07-31,111.35565640180599,204.7122911621713,326.17371984840435,401.12724629476514
2023-08-01,109.54001763493203,215.41730387773933,319.50603533875983,399.6352401342319
2023-08-02,106.51391251305797,170.42827508440317,297.0247240866185,443.4358226332631
2023-08-03,96.84730755359655,222.87508086413857,355.39910988143,418.98792931519813
2023-08-04,107.58969220493267,206.76992814988827,267.8974570102154,398.99892165019423
2023-08-05,92.27174785462428,191.69424172198399,254.23424487225785,432.71065196801146
2023-08-06,97.63181393259991,212.6556373221257,279.2427579035627,455.60830196069253
2023-08-07,95.14636452170896,245.41385715608791,298.6324195093351,422.3124122540745
2023-08-08,100.81874139386322,203.6373251011699,307.30018347968075,400.41410479373525
2023-08-09,123.14658566673509,204.96441172600672,292.7629182643101,347.5265507059936
2023-08-10,81.32734807408252,190.8127820091951,310.5616618954289,357.3954534769851
2023-08-11,106.86260190374513,183.00311261070416,262.4538172742867,387.7910118258133
2023-08-12,83.87284128810349,216.60671633088492,343.3129381221978,375.6195119136287
2023-08-13,95.28068134210567,182.87832348182266,297.53546464822296,392.52114788058213
2023-08-14,110.88950596967366,201.43132474438784,333.51887494764384,402.2659969958843
2023-08-15,100.64280019095463,190.44685106469765,310.28176039133115,421.1877101742692
2023-08-16,89.22255222070694,209.57959651492783,313.7025965746135,397.18004887763635
2023-08-17,92.84696290740031,206.67324210573898,317.0930184069661,419.46006575304807
2023-08-18,106.79597748934675,220.750798885158,313.43125680051946,402.5789765924048
2023-08-19,92.69633368282864,189.79967202290507,319.2816827960263,320.98133734584513
2023-08-20,102.16458589581976,194.60250129413257,339.8745759039729,362.4265842472498
2023-08-21,100.45571839903813,180.42472568435386,305.8956350910441,394.23649777113536
2023-08-22,93.48399652394183,191.11413479847778,321.2701127276554,351.6122102863557
2023-08-23,121.43944089325326,207.54600986089704,297.3079291713832,423.9971491998482
2023-08-24,106.33919022318011,215.13977233290703,343.20351646348416,461.2300332937479
2023-08-25,79.74857413342393,181.5566935164475,279.7082309382219,448.75047406789264
2023-08-26,101.86454314769428,217.3921184021132,354.0282129873245,391.46228516279166
2023-08-27,93.38213535231613,227.11275717609902,298.7952614806697,459.6290454739981
2023-08-28,108.52433334796224,208.26869806447402,257.07674693645856,405.94669828808446
2023-08-29,92.07479261567299,237.53591625116132,303.8431324473237,386.5165611552784
2023-08-30,98.85263558533102,184.52421601792855,279.56845027575355,375.4638934583624
2023-08-31,105.04987278980457,175.10690593377166,325.2193064696617,387.9012125404749
2023-09-01,108.65755194170121,164.42559502191443,280.42128062092826,384.47292725835086
2023-09-02,87.99703592944223,229.92088622978366,286.6144970035566,406.8166488950195
2023-09-03,96.65498764159052,213.08731312708116,243.31377807163406,406.4229592419946
2023-09-04,95.25054688839043,198.88830658179089,286.4308104225277,400.12184080613656
2023-09-05,93.46670767426288,205.5993725263964,227.2836202011313,417.477526789854
2023-09-06,117.65454240281097,177.49021905403248,252.4829152954283,447.62585099145366
2023-09-07,104.04981710960955,248.91503959233654,322.8124396843289,437.98216541765294
2023-09-08,87.39116045664954,202.58442363950456,323.57400475952494,340.6040812620039
2023-09-09,109.17861947054776,202.18789589209786,312.7637268535489,297.8431546039218
2023-09-10,121.22156197012633,214.51533247797386,270.99071570612364,437.37279644957096
2023-09-11,110.32465260551147,209.62018463473427,298.5686593157406,345.32485206338316
2023-09-12,84.80630034045987,204.47768048558262,299.89192382728294,391.00938392429265
2023-09-13,95.15765927133748,184.19051089109377,265.2490593242237,353.1954789576256
2023-09-14,112.66911149186623,209.4293671427199,345.1019490530145,327.92078249679923
2023-09-15,92.92330534381219,237.64048992950066,326.3208687172701,421.6585091281915
2023-09-16,104.43819428146229,226.90840092309955,293.37107478511007,430.3662064121059
2023-09-17,107.74634053429337,231.86373253278794,300.8065751698359,376.9395839709312
2023-09-18,90.73069528421917,189.7756864713763,306.2514842384266,296.3583083142036
2023-09-19,99.404746439382,180.2079035948284,238.74795394727127,378.1502220699007
2023-09-20,67.58732659930928,197.48426159800704,292.58467852438207,415.6721602161019
2023-09-21,89.7561235866571,201.1144982457739,279.54047256006606,340.84353724903485
2023-09-22,97.4743184860684,221.88383036941897,269.95139970315256,407.3343967911662
2023-09-23,87.5221681803515,166.1507074057036,291.5669912134214,399.3876060330802
2023-09-24,116.32411303931636,230.59100638921228,353.93059580548567,423.1716599840435
2023-09-25,85.69858622039368,196.8398420284202,319.2252858380103,404.78321473656615
2023-09-26,95.59955513303017,191.4623786010516,282.8646303065161,361.0772423647378
2023-09-27,101.30740577286092,179.75791249479664,317.17748344068474,447.86286006657963
2023-09-28,114.41273289066116,166.9028665626846,341.9806630975801,393.6588170789212
2023-09-29,85.6413784882056,216.46341167923828,327.73901048738304,398.90781841960273
2023-09-30,111.63163752154959,201.4663593437681,301.78891109760525,362.6692816370722
2023-10-01,100.10233061019586,174.20078200517892,280.59189666883276,382.2687099523396
2023-10-02,90.1849134895205,174.0984245587277,320.9466994084077,364.60789143892396
2023-10-03,104.6210347426327,193.28430601419743,311.8045615626525,393.0821576030631
2023-10-04,101.9905969557347,233.38043050578787,326.855796600832,468.4683392056937
2023-10-05,93.99783122841205,194.8081729727279,319.05515405045907,345.12395428274573
2023-10-06,100.69802084990019,169.93714093763788,331.48658145958007,335.45754408493036
2023-10-07,96.1468640313824,195.08513871828112,283.94294365318297,458.84681309974434
2023-10-08,101.13517345251248,194.5455286050466,339.52182196902976,391.62705291392535
2023-10-09,106.62130674521046,146.06226714116858,305.927988140772,373.23709045360334
2023-10-10,115.86016816145352,198.91410266964377,362.25782617875797,441.5961874958431
2023-10-11,87.62184501173151,195.38130939582643,279.324365457313,375.77537841052543
2023-10-12,121.33033374656267,213.92412729626838,352.0789140949575,473.04038854187746
2023-10-13,80.47912200477498,236.9791218989069,305.93732350387944,427.1170348535708
2023-10-14,98.48214904964416,222.53130059095514,280.45745989156654,380.48354367417187
2023-10-15,105.88317206484577,194.6222261889034,285.48342497837035,486.2923285306201
2023-10-16,102.80991867735032,177.8694818251666,290.38958075417037,375.77140307986645
2023-10-17,93.77300480179406,251.4671960649972,312.7249783920575,429.68381488037227
2023-10-18,97.91877749642725,201.18436868028977,315.68506464106497,411.9717032162597
2023-10-19,95.06999065341166,200.27858583825892,282.78899988184264,452.0696515759519
2023-10-20,94.10635243055788,199.51749825779993,299.2693622321705,462.46044786907413
2023-10-21,108.49602097021025,203.9616952153571,364.26811075835593,401.2801659626307
2023-10-22,103.57015485965047,197.11279176152115,351.8262951030213,369.86328518615267
2023-10-23,93.07090404739346,188.52675986239527,313.089710090221,418.39888571756467
2023-10-24,108.9959987543325,189.06282117519217,301.140104345046,372.89138520991577
2023-10-25,103.07299520876609,199.34493459568003,303.60093980154784,480.5354899010649
2023-10-26,108.1286211883896,189.1315045773247,318.4055391819125,405.4614132433095
2023-10-27,106.29628841923612,185.74308434645673,269.31622304404783,385.38713794751567
2023-10-28,91.71004989077927,202.12860455383793,292.2787038772996,407.38721223459635
2023-10-29,94.3981895980303,194.9004556515829,249.9424777836723,346.11494841881216
2023-10-30,107.47293605123262,230.07985977165376,311.97669367815837,361.13543845957395
2023-10-31,106.10370265433465,146.98060383213976,319.41587819108224,448.01655631777703
2023-11-01,99.79098406035853,221.83013703844924,285.5044061310188,373.72422884114417
2023-11-02,101.17327383308782,224.9217038499526,347.219602898701,358.12356069272244
2023-11-03,112.77664895788425,158.532195351837,263.2270301099298,421.46611010109143
2023-11-04,94.0842861116417,193.14624811839303,256.0687535937054,447.4281661865199
2023-11-05,105.47097381170038,192.57118268008418,306.73355455679916,428.7581324266027
2023-11-06,97.97807347566106,171.84976610564357,331.41294907836465,439.84190743223263
2023-11-07,97.82318796772779,184.4436662481825,350.51783074373606,369.72819645722154
2023-11-08,110.9877685198719,177.78848309068343,286.2334721139318,343.12757333032624
2023-11-09,108.2541634898803,235.04540886847246,332.3604250029389,460.0533460782195
2023-11-10,108.13509636000639,218.71356786294922,298.8447459149788,387.09280644631457
2023-11-11,113.05478807154329,225.43110189988317,294.8211810017754,389.9666793417981
2023-11-12,100.21003841632759,214.43344128086468,326.5097981246002,453.1277656739623
2023-11-13,106.81952971294965,177.41896457565542,319.5696863524026,422.2492003760264
2023-11-14,96.89733243406543,189.50959467440452,252.70823529047252,418.2355108832643
2023-11-15,103.24166352488442,209.78749122455835,344.2962104917769,486.6000937960434
2023-11-16,98.69856945632316,175.5574438221611,341.40274062442353,374.2592707847943
2023-11-17,100.96995964992718,214.25996860344776,281.23311895471414,437.1136051232495
2023-11-18,105.95157025436913,195.1934920368373,311.8741060031223,402.2805249958834
2023-11-19,91.81779316766527,192.50358384900807,314.82090558848216,410.74369115453027
2023-11-20,120.9238727568546,214.21919936406982,307.8202129747172,461.13873705650127
2023-11-21,89.93982618500299,208.8852662297208,283.4908453846374,420.313430251585
2023-11-22,87.85811387212267,192.7806766836184,279.85129896185845,421.5318431619853
2023-11-23,111.58110873500068,223.18659606728497,299.2333778702566,442.9002934923921
2023-11-24,107.91662693962935,178.37873344800207,335.18187057778096,385.4018908182846
2023-11-25,106.24119817052156,212.31871213888527,316.308004637833,366.4316133064398
2023-11-26,106.2834550926428,211.86202515936768,288.88157003741685,358.20763223915867
2023-11-27,99.87753227153085,193.8090712137202,323.15096131945035,321.3457364249599
2023-11-28,91.02745628514168,206.52266044484236,214.54372138109773,482.24828519761286
2023-11-29,100.75804558193727,174.97772847229393,334.4629710111631,355.8716653711327
2023-11-30,93.22838288487888,218.480540384138,247.808586636657,391.1498550565691
2023-12-01,109.7511973341775,196.30195727114022,289.12677175790606,388.9274680044432
2023-12-02,98.52942618497862,189.5455395896192,266.4099031612157,412.29626791236404
2023-12-03,91.74502803207488,220.98018451673778,261.1595557283728,432.62948850157187
2023-12-04,96.78614158347007,185.9131261891448,334.82480362135556,434.41893953438984
2023-12-05,104.12931454275625,171.83077407272881,285.96896396064324,376.6769024572425
2023-12-06,94.36275447196024,168.86741652952193,310.39511645192147,393.3151314485435
2023-12-07,91.77779604433569,212.1201990269128,298.5923826336245,411.303198019532
2023-12-08,102.43687211491913,174.39141295007434,314.31122481669365,390.0523549526581
2023-12-09,102.44966571108722,235.0958836396873,302.30465673180765,464.2938230407997
2023-12-10,94.9305682462887,158.36141184232557,261.5102332743429,419.6389980655301
2023-12-11,95.28961694381677,233.92912736580075,329.8880045834142,429.3951114419927
2023-12-12,102.32049937357637,204.22034934405238,285.18730250516063,426.5152507466965
2023-12-13,85.51915658502676,198.06573776259216,253.30254304020747,446.938954299413
2023-12-14,85.92536225623445,189.10161826382102,287.15654517102263,407.24086234814826
2023-12-15,92.81555778747564,207.9827222870414,345.0227937190293,348.12672208176616
2023-12-16,97.86552848288153,199.24730595150302,325.50665226340476,415.98751807010564
2023-12-17,103.10907565598005,222.06603764033045,289.5404359677642,373.9457242483268
2023-12-18,114.75356216949552,202.2845529732408,289.52226887044714,378.8553327300097
2023-12-19,108.5765962320202,203.00603522923754,290.3509484634785,423.4545607502037
2023-12-20,98.40061470036572,192.72775575572288,362.30243950682524,449.5313228573454
2023-12-21,99.80983792097311,198.86108752557865,311.4580635669466,400.8508630694425
2023-12-22,89.97470635362191,206.1560353778412,312.9012494157321,412.35332050395857
2023-12-23,99.8148686400761,165.7966321468675,330.9085036209553,468.0885977854095
2023-12-24,97.11341361079862,173.03629155788573,307.1636747707954,409.63012717954274
2023-12-25,103.22718560338089,214.8652818804543,292.22873562537893,504.0673245672158
2023-12-26,91.72769056447677,203.41730876255883,294.10950452745067,422.6203858252618
2023-12-27,105.19346514241172,196.3203332729464,297.8519622175781,329.5694896337673
2023-12-28,115.32738913002578,200.36867866130785,298.88333290470473,430.1336648441813
2023-12-29,98.91239851543142,206.95163410723342,321.8288863091094,415.2463353953111
2023-12-30,104.01711722098942,189.20480639381276,301.558376574219,451.5901101633098
2023-12-31,106.90143991711112,184.43390549195374,321.97920231646737,426.92725405079835
